movie_id,Actor Name,Character Name,name,classification
10016740,Aamir Khan,Kishan Pyare,Kishan,21
10016740,Faisal Khan,Shankar Shane,Shankar,8
10016740,Tanvi Azmi,Roopa's mom,Roopa,3
1564174,Lee Van Cleef,Fante,Fante,14
21958806,Lara Flynn Boyle,Kris Bolin,Bolin,22
21958806,Timothy Hutton,Peter Derns,Derns,10
21958806,Maura Tierney,Sharon Derns,Derns,10
11545267,R. Lee Ermey,President Richard Benson,Benson,16
11925733,Clark Gable,Brigadier General K.C. 'Casey' Dennis,Dennis,13
11925733,Walter Pidgeon,Major General Roland Goodlow Kane,Kane,6
11925733,Van Johnson,TSgt. Immanuel T. Evans,Evans,6
11925733,Brian Donlevy,Brigadier General Clifton I. Garnet,Garnet,10
11925733,John Hodiak,Colonel Edward Rayton Martin,Martin,6
11925733,Edward Arnold,Congressman Arthur Malcolm,Malcolm,6
5208126,Amrita Prakash,Rajni 'Chhoti',Rajni,23
5208126,Shahid Kapoor,Prem 'Bholu',Prem,6
5208126,Amrita Rao,Poonam 'Bitto',Poonam,3
5208126,Anupam Kher,Harishchandra,Harishchandra,6
5208126,Seema Biswas,Rama,Rama,14
5208126,Samir Soni,Sunil,Sunil,9
3494676,Charlie Sheen,Ricky 'Wild Thing' Vaughn,Vaughn,18
3494676,Omar Epps,Willie Mays Hayes,Hayes,21
3494676,Dennis Haysbert,Pedro Cerrano,Cerrano,4
11714278,Ed McMahon,Grandpa Bozell,Bozell,3
24438299,Robyn Lively,Maddy Doherty,Doherty,21
24438299,Bailee Madison,Samantha Perryfield,Perryfield,21
24438299,Ralph Waite,Cornelius Perryfield,Perryfield,21
24438299,Christopher Schmidt,Walter Finley,Finley,15
24438299,Tom Nowicki,Jack the Bartender,Jack,23
24438299,Lyanna Tumaneng,Linda Baker,Baker,12
24438299,Justin Smith,Mr. Baker,Baker,12
24236496,Alia Shawkat,Billie,Billie,20
2964227,Chris Williams,Tina,Tina,10
2964227,Diane Ladd,Ada,Ada,10
25952581,Vineeth,Shyam,Shyam,6
25952581,Mohanlal,Thacholi Varghese Chekavar,Varghese,6
8438951,Vincent Pastore,Mr. Kidd,Kidd,8
8438951,Jonathan Bennett,Nathan,Nathan,4
8438951,Charlie Talbert,Johnny C. MacElroy,Johnny,10
8438951,Aaron Himelstein,Eli,Eli,10
1448945,Thurl Ravenscroft,Kirby,Kirby,12
1448945,Joe Ranft,Elmo St. Peters,Peters,17
1448945,Wayne Kaatz,Rob,Rob,3
2326317,Kathy Burke,Perry,Perry,3
2326317,Harry Enfield,Kevin the Teenager,Kevin,3
2326317,Rhys Ifans,Eye Ball Paul,Paul,7
2326317,Laura Fraser,Candice,Candice,23
2326317,Tabitha Wady,Gemma,Gemma,3
6584608,Lukas Haas,Frankie Scarlatti,Scarlatti,0
13379536,Maggie Grace,Allegra,Allegra,6
13379536,Maria Bello,Jocelyn,Jocelyn,6
13379536,Emily Blunt,Prudie,Prudie,2
13379536,Kathy Baker,Bernadette,Bernadette,6
13379536,Amy Brenneman,Sylvia,Sylvia,13
13379536,Jimmy Smits,Daniel,Daniel,8
13379536,Kevin Zegers,Trey,Trey,12
13379536,Hugh Dancy,Grigg,Grigg,14
18658640,Satish Kaushik,Chanu Ahmed,Ahmed,8
21236436,Mirjami Kuosmanen,Pirita,Pirita,21
21236436,Kalervo Nissila,Aslak,Aslak,14
21236436,Evald Terho,Pirita's father,Pirita,21
1625624,Mickey Rourke,Stanley White,White,13
11942501,Jack Black,"Jeff ""Fats"" Portnoy",Portnoy,9
11942501,Jay Baruchel,Kevin Sandusky,Sandusky,4
11942501,Brandon T. Jackson,Alpa Chino,Chino,1
11942501,Ben Stiller,Speedman,Speedman,21
11942501,Steve Coogan,Damien Cockburn,Cockburn,10
11942501,Nick Nolte,Four Leaf Tayback,Tayback,24
11942501,Jel Galiza,Speedman's Chef,Speedman,21
11942501,Andrea De Oliveira,Speedman's Trainer,Speedman,21
11942501,Josiah Ancheta,Speedman's Adopted Son,Speedman,21
11942501,Yvette Nicole Brown,Peck's Assistant,Peck,11
11942501,Tom Cruise,Les Grossman,Grossman,7
11942501,Mini Anden,Grossman's Secretary,Grossman,7
11942501,Mike Hoagland,Grossman's Assistant,Grossman,7
10385898,Olive Sloane,Goldie Phillips,Phillips,5
10385898,Barry Jones,Professor John Malcolm Francis Willingdon,Willingdon,6
10385898,André Morell,Superintendent G.W. Folland,Folland,13
10385898,Hugh Cross,Stephen 'Steve' Lane,Lane,17
10385898,Joan Hickson,Mrs. Emily Georgina Peckett,Mrs,17
36093115,Vimala Raman,Madhumita,Madhumita,6
36093115,Varun Sandesh,Venkatesh,Venkat,6
16800566,Rajesh Khattar,Subedar Pillai,Subedar,22
854942,Reese Witherspoon,Vanessa,Vanessa,3
854942,Brittany Murphy,Rhonda,Rhonda,10
76335,Olive Carey,Mrs. Jorgensen,Jorgensen,5
76335,Ward Bond,Rev. Capt. Samuel Johnston Clayton,Clayton,4
76335,John Qualen,Lars Jorgensen,Jorgensen,5
76335,Hank Worden,Mose Harper,Harper,6
5230175,R. Madhavan,Aarya,Aarya,1
13966551,Pat Wheel,Grace Jones,Jones,24
13966551,Robby Benson,Jeremy Jones,Jones,24
13966551,Ned Wilson,Susan's father,Susan,3
13966551,Eunice Anderson,Susan's aunt,Susan,3
12004,Akira Takarada,Hideto Ogata,Ogata,6
12004,Takashi Shimura,Kyohei Yamane-hakase,Yamane,6
12004,Akihiko Hirata,Daisuke Serizawa-hakase,Serizawa,4
12003,Takehiro Murata,Kenji Andoh,Andoh,3
12003,Saburo Shinoda,Professor Fukazawa,Fukazawa,5
12003,Kenpachiro Satsuma,Godzilla,Godzilla,17
8243850,Gracy Singh,Sonam,Sonam,13
8243850,Prakash Raj,Nanda,Nanda,17
32718826,Anthony Keyvan,Omar,Omar,6
612018,Stephen Baldwin,Barney Rubble,Barney,3
612018,Jane Krakowski,Betty Rubble,Betty,3
612018,Joan Collins,Pearl Slaghoople,Slaghoople,2
612018,Alan Cumming,Gazoo,Gazoo,7
6032362,Jack Coleman,Peter Harper,Harper,3
5271413,Susan Ward,Michelle,Michelle,3
5271413,Bai Ling,Lena,Lena,12
5271413,Tom Sizemore,Van Sant,Sant,6
5271413,Danny Trejo,Antoine,Antoine,4
1428048,Daniel Day-Lewis,Hawkeye,Hawkeye,3
76617,James Stewart,John Ferguson,Ferguson,11
76617,Barbara Bel Geddes,Midge Wood,Wood,12
76617,Tom Helmore,Gavin Elster,Elster,6
76617,Lee Patrick,Car Owner Mistaken for Madeleine,Madeleine,3
3421818,Bridget Moynahan,Eliza Coles,Coles,12
1093860,Dan Aykroyd,Jack Lord priest,Lord,23
4372392,Ken Duken,Marcus Vipsanius Agrippa,Agrippa,13
4372392,Anna Valle,Cleopatra,Cleopatra,16
8753860,Robin Williams,Donald Quinelle,Quinelle,3
1745413,Will Ferrell,Phil Weston,Weston,6
1745413,Mike Ditka,Mike Ditka,Ditka,21
1745413,Kate Walsh,Barbara Weston,Weston,6
1745413,Musetta Vander,Janice Weston,Weston,6
23949922,Cary Grant,Jerry Flynn,Flynn,6
13814165,Travis Van Winkle,Sonio,Sonio,7
13814165,Sean Maguire,Leonidas,Leonidas,3
13814165,Carmen Electra,Queen Margo,Margo,3
13814165,Ken Davitian,Xerxes,Xerxes,3
13814165,Diedrich Bader,Traitoro,Traitoro,10
13814165,Jareb Dauplaise,Dilio,Dilio,21
15048077,Saara Ranin,Amalia Rygseck,Rygseck,5
15048077,Leevi Kuuranne,'Butler' Veijonen,Veijonen,11
15048077,Matti Oravisto,Eerik Vaara,Vaara,17
15048077,Joel Rinne,Frans J. Palmu,Palmu,18
12286771,Willem Dafoe,Larry Lockner,Lockner,21
12286771,Woody Harrelson,Carter Page III,Carter,16
12286771,Kristin Scott Thomas,Lynn Lockner,Lockner,21
1045986,Ray Liotta,Gary Figgis,Figgis,3
1045986,Harvey Keitel,Ray Donlan,Donlan,6
1045986,Robert De Niro,Moe Tilden,Tilden,10
1045986,Peter Berg,Joey Randone,Randone,24
1045986,Janeane Garofalo,Deputy Cindy Betts,Betts,19
1045986,Robert Patrick,Jack Rucker,Rucker,23
1045986,Michael Rapaport,Murray Babitch,Babitch,3
1045986,Annabella Sciorra,Liz Randone,Randone,24
1045986,Noah Emmerich,Deputy Bill Geisler,Geisler,19
1045986,John Spencer,Leo Crasky,Crasky,22
1045986,Arthur J. Nascarella,Frank Lagonda,Lagonda,24
19870531,Kim Cattrall,Ulrike,Ulrike,3
19870531,Natasha Lyonne,Rachel,Rachel,2
19870531,Craig Ferguson,Richard,Richard,3
1364238,Basil Rathbone,King Louis XI,Louis,23
44501,Tom Hanks,Chuck Noland,Noland,3
44501,Helen Hunt,Kelly Frears,Frears,1
34536204,Gulzar Ahmed Bhat,Gulzar,Gulzar,24
2018546,Sharat Saxena,Vikram Sinha,Sinha,19
2018546,Hrithik Roshan,Krishna,Krishna,3
600194,Brad Pitt,Detective Frank Harris,Harris,20
600194,Michele Abrams,Jennifer Malley,Jennifer,6
600194,Janni Brenn,Agatha Rose Harris,Harris,20
600194,Joey Camen,Holli's door,Holli,13
3417075,Ice T,Jack Mason,Mason,3
3417075,Rutger Hauer,Thomas Burns,Burns,17
3417075,John C. McGinley,John Griffin,Griffin,23
3417075,Charles S. Dutton,Walter Cole,Cole,4
3417075,William McNamara,"Derek Wolfe, Jr.",Jr.,8
6705113,Manisha Koirala,Chamundeswari,Chamundeswari,6
6705113,Rajnikanth,Baba,Baba,3
6705113,M. N. Nambiar,Baba's Uncle,Baba,3
6705113,Sujatha,Baba's Mother,Baba,3
2055559,Fairuza Balk,Cecile,Cecile,2
6149282,Roddy McDowall,Arthur Pimm,Pimm,3
16627853,Adrien Brody,Leonard Chess,Chess,1
16627853,Columbus Short,Litte Walter,Walter,12
16627853,Emmanuelle Chriqui,Revetta Chess,Chess,1
16627853,Mos Def,Chuck Berry,Berry,7
16627853,Shiloh Fernandez,Phil Chess,Chess,1
16627853,Malikha Mallette,Little Walter's Girlfriend,Walter,12
16627853,Norman Reedus,Chess,Chess,1
16627853,Seth Donavan,Chuck Berry Concert Goer,Berry,7
4731909,Dan O'Herlihy,David Edwards,Edwards,9
4731909,Sandra Dee,Susie,Susie,21
4731909,Robert Alda,Allen Loomis,Loomis,24
4731909,Terry Burnham,Susie - 6,Susie,21
9034263,Shilpa Shetty,Inspector Seema,Seema,19
646009,Ethan Hawke,Nando Parrado,Parrado,17
4616833,Jim Varney,Ernest,Ernest,20
19758193,Robert Blake,Mickey,Mickey,6
4731904,Drew Barrymore,Casey Roberts,Roberts,22
4731904,Chris O'Donnell,Matt Leland,Leland,2
4731904,Joan Allen,Margaret Roberts,Roberts,22
14947020,Kristin Scott Thomas,Ann Ferguson,Ferguson,6
14947020,Gilbert Melki,Freddy,Freddy,4
14947020,Karel Roden,Mikhail Korsky,Korsky,14
6178986,Jack Kruschen,Doctor Linus Tyler,Tyler,13
6178986,Rock Hudson,Jerry Webster,Webster,6
6178986,Tony Randall,Peter 'Pete' Ramsey,Ramsey,9
33879879,Moon So-ri,Leafie - Ipssak,Leafie,17
33879879,Yu Seung-ho,Greenie - Chorok,Greenie,3
358243,Andrew McCarthy,Jonathan,Jonathan,3
358243,Cliff Robertson,Mr. Burroughs,Burroughs,15
358243,Rob Lowe,Skip,Skip,3
358243,Jacqueline Bisset,Ellen,Ellen,3
20509157,Jeong Jae-yeong,Do-man,Do-man,7
10555927,Rajesh Khanna,Shyam Mohit,Shyam,20
10555927,Tina Munim,Rukmani Mohit,Rukmani,14
11646548,Robert Taylor,Jimmy Lee,Jimmy,16
2258378,Sophia Loren,Cinzia Zaccardi,Zaccardi,3
75255,James Stewart,Howard Kemp,Kemp,6
666948,Vince Vaughn,Peter Novak,Novak,16
666948,Jennifer Lopez,Catherine Deane,Deane,21
666948,Vincent D'Onofrio,Carl Stargher,Stargher,24
10483327,Emily Osment,Cassie Keller,Cassie,3
10483327,Cody Linley,Sean Redford,Sean,23
10483327,Brittany Curran,Priscilla Wright,Priscilla,4
1393318,Saif Ali Khan,Sameer,Sameer,21
1393318,Preity Zinta,Shalini,Shalini,6
1393318,Sonali Kulkarni,Pooja,Pooja,3
1393318,Dimple Kapadia,Tara Jaiswal,Tara,6
1393318,Suhasini Mulay,Sid's Mother,Sid,8
1393318,Rajat Kapoor,Shalini's Uncle,Shalini,6
4883547,Ajay Devgan,Havaldar Mohammed Ali,Ali,6
4883547,Alok Nath,Chauhan,Chauhan,10
4883547,Vivek Shauq,Tarun's friend,Tarun,6
5566347,Jean Harlow,Mona Leslie,Leslie,19
21149183,Haruko Sugimura,Yoko Morimoto,Yoko,2
21149183,Kyoko Asagiri,Tomie Ushiguni,Tomie,17
21149183,Tomomi Seo,Akemi,Akemi,23
17705173,Brittany Snow,Balery,Balery,2
311179,Alien Sun,Karen,Karen,10
311179,Susumu Terajima,Suzuki,Suzuki,4
311179,Nao Ōmori,Ichi,Ichi,3
311179,Shinya Tsukamoto,Jijii,Jijii,3
311179,Kiyohiko Shibukawa,Ryu Long,Long,4
311179,Sabu,Kaneko,Kaneko,18
311179,Tadanobu Asano,Kakihara,Kakihara,3
3569886,Alec Baldwin,Dave Robicheaux,Robicheaux,21
3569886,Mary Stuart Masterson,Robin Gaddis,Robin,4
3569886,Eric Roberts,Bubba Rocque,Rocque,17
3569886,Vondie Curtis-Hall,Minos P. Dautrieve,Dautrieve,10
3569886,Samantha Lagpacan,Alafair,Alafair,15
3569886,Joe Viterelli,Didi Giancano,Giancano,10
3569886,Hawthorne James,Victor Romero,Romero,24
3569886,Don Stark,Eddie Keats,Keats,4
1852926,Christian Slater,Brian Kelly,Kelly,21
55720,Eddie Murphy,Mushu,Mushu,17
55720,Miguel Ferrer,Shan Yu,Yu,14
55720,Harvey Fierstein,Yao,Yao,19
55720,Freda Foh Shen,Fa Li,Li,20
55720,Soon-Tek Oh,Fa Zhou,Zhou,16
55720,James Shigeta,General Li,Li,20
20188509,Nicole Anderson,Hope Plotnick,Hope,21
20188509,Claire Holt,Chastity Meyer,Meyer,13
20188509,Linden Ashby,Rod Mitchell,Mitchell,15
20188509,Bethany Anne Lind,Quinn Shinn,Quinn,3
10731548,Vidya Sinha,Sharda Chhadha,Sharda,6
10731548,Sanjeev Kumar,Ranjeet Chhadha,Ranjeet,6
3414692,Angel Locsin,Alwina,Alwina,3
21328419,Pam Grier,Mrs. Cooper,Cooper,9
3388331,Pradip Mukherjee,Somnath,Somnath,21
3388331,Satya Banerjee,Somnath's Father,Somnath,21
3388331,Gautam Chakravarti,Sukumar,Sukumar,12
16648122,Edward James Olmos,Joe,Joe,6
16648122,Maria Conchita Alonso,Betty,Betty,7
16648122,Arie Verveen,Nick,Nick,1
16648122,Steven Schub,Danny,Danny,20
2638660,Chris Kattan,Organ Donor Stu,Stu,2
2638660,Rose McGowan,Miss Kitty,Kitty,10
2638660,Dave Foley,Herb,Herb,3
2638660,John Turturro,Monkeybone,Monkeybone,3
725103,Kevin Bacon,Sean Nokes,Nokes,4
725103,Vittorio Gassman,King Benny,Benny,17
725103,Dustin Hoffman,Danny Snyder,Snyder,17
22044760,Michael Fassbender,Quintus Dias,Dias,4
22044760,Dominic West,Virilus,Virilus,7
22044760,David Morrissey,Bothos,Bothos,17
22044760,Dave Legeno,Vortix,Vortix,4
22044760,Ulrich Thomsen,Gorlacon,Gorlacon,22
22044760,Riz Ahmed,Tarak,Tarak,17
154790,Deborah Kerr,Lygia,Lygia,24
154790,Peter Ustinov,Nero,Nero,6
154790,Finlay Currie,Apostle Peter,Peter,1
1962219,Larry Bagby,"Ernie / ""Ice""",Ice,18
1962219,Bette Midler,Winifred Sanderson,Winifred,23
1962219,Sarah Jessica Parker,Sarah Sanderson,Sarah,23
1962219,Kathy Najimy,Mary Sanderson,Mary,23
1962219,Vinessa Shaw,Allison,Allison,19
1962219,Doug Jones,Billy Butcherson,Butcherson,16
20518713,Grace Stafford,Woody Woodpecker,Woody,16
1396533,Cate Blanchett,Connie Falzone,Falzone,18
1815221,Tom Hiddleston,Randolph Churchill,Churchill,3
6242323,Anders Matthesen,Simon Cohen,Simon,14
10891106,Prema Narayan,Savitri Kumar,Kumar,20
10891106,Achala Sachdev,Mrs. Shyamlal Kumar,Kumar,20
10891106,Master Bittoo,Ajay Kumar,Kumar,20
18410798,Katheryn Winnick,Tabitha,Tabitha,3
18410798,Jessica Lucas,Lisa,Lisa,3
32910742,Bruce Willis,General Joseph Colton,Colton,14
32910742,Arnold Vosloo,Zartan,Zartan,4
8947921,Olivia de Havilland,Ellen Turner,Turner,6
31176974,Fred Willard,Bob,Bob,14
31176974,Valerie Harper,Bobbi Moreau,Bob,14
31176974,Justin Smith,Richard Babcock,Richard,8
13522574,Preity Zinta,Chand Kaur Dhillon,Chand,14
2009848,Nick Nolte,Doc,Doc,21
2009848,M. Emmet Walsh,Mack,Mac,16
8288529,Sunny Deol,Inspector Prabhat Singh,Singh,10
4282271,Chuck Connors,Chief Rawlings,Rawlings,22
2280521,Mark Rylance,William Adamson,Adamson,6
2280521,Kristin Scott Thomas,Matty Crompton,Matty,6
2572919,Alec Baldwin,Sam Murach,Murach,11
2572919,Tammy Blanchard,Laura,Laura,3
2572919,Billy Crudup,Arch Cummings,Cummings,12
2572919,Robert De Niro,Bill Sullivan,Sullivan,0
2572919,Michael Gambon,Dr. Fredericks,Fredericks,16
2572919,Martina Gedeck,Hanna Schiller,Schiller,18
2572919,William Hurt,Philip Allen,Allen,14
2572919,Lee Pace,Richard Hayes,Hayes,15
2572919,Oleg Stefan,Ulysses,Ulysses,18
6647928,Crystal Bernard,Courtney Bates,Courtney,21
2982138,Emily Browning,Rebecca Myers,Myers,6
9063572,Saeed Jaffrey,Bhanu,Bhanu,18
9063572,Priya Tendulkar,Satyadevi Singh,Singh,18
9878827,Clint Walker,Capt. Dennis Bourke,Bourke,10
5474325,Richard Harris,John Morgan,Morgan,21
23780420,Melissa Gilbert,Dr. Lisa DaVito,DaVito,4
23780420,Woody Harrelson,Charlie Long,Charlie,18
15777230,Dennis Quaid,Det. Aidan J. Breslin,Breslin,5
15777230,Zhang Ziyi,Kristin Spitz,Spitz,3
15777230,Eric Balfour,Taylor Kurth,Taylor,3
15777230,Peter Stormare,David Spitz,Spitz,3
14570672,Hugh Grant,Harry,Harry,22
14570672,Anthony Hopkins,Angus Barrie,Barrie,15
1243901,Franka Potente,Kate,Kate,3
1243901,Ken Campbell,Arthur,Arthur,16
1243901,Sean Harris,Craig,Craig,17
1243901,Vas Blackwood,George,George,4
1243901,Jeremy Sheffield,Guy,Guy,22
1243901,Paul Rattray,Jimmy,Jimmy,3
1243901,Kelly Scott,Mandy,Mandy,17
11558274,Omar Metwally,Omar Razaghi,Razaghi,7
11558274,Ambar Mallman,Portia Gund,Gund,0
8075640,Walt Disney,Mickey Mouse,Mickey,3
1609735,Dustin Hoffman,Wally Stanton,Stanton,19
1609735,Vanessa Redgrave,Agatha Christie,Christie,15
431014,Perry Walston,Ed Bloom - Age 10,Bloom,6
431014,Hailey Anne Nelson,Jenny - Age 8,Jenny,3
431014,Steve Buscemi,Norther Winslow,Winslow,23
431014,David Denman,Don Price,Don,17
431014,Helena Bonham Carter,Jenny - Senior,Jenny,3
431014,Helena Bonham Carter,Jenny - Young,Jenny,3
431014,Albert Finney,Ed Bloom - Senior,Bloom,6
431014,Ewan McGregor,Ed Bloom - Young,Bloom,6
23514165,Robert Pattinson,Tyler Roth,Tyler,3
23514165,Pierce Brosnan,Charles,Charles,21
23514165,Tate Ellington,Aidan Hall,Aidan,3
23514165,Emilie de Ravin,Ally Craig,Craig,12
23514165,Martha Plimpton,Helen Craig,Craig,12
15307603,Mahima Chaudhry,Sweety S. Singh,Singh,3
8453956,Anne Heche,Roxane,Roxane,11
8119585,Aukie Herger,Mr. Perez,rez,23
8119585,Lovelady Powell,Erika,Erika,6
8119585,Barbara Trentham,Sherry,Sherry,6
8119585,Miriam Colon,Veronica,Veronica,21
8119585,Edmundo Rivera Alvarez,Don Pedro,Pedro,24
8119585,Teodorina Bello,Mrs. Perez,rez,23
8119585,Robert Burr,Ted Benson,Benson,15
8119585,Peter Turgeon,Detective Brady,Brady,17
2216810,John Benjamin Hickey,Jerry Adams,Adams,12
2216810,Phoebe Cates,Sophia Gold,Sophia,2
2216810,Mina Badie,Monica Rose,Rose,8
2216810,Jane Adams,Clair Forsyth,Forsyth,9
2216810,John C. Reilly,Mac Forsyth,Forsyth,9
2216810,Jennifer Beals,Gina Taylor,Taylor,0
2216810,Michael Panes,Levi Panes,Panes,2
2216810,Sadie Frost,Lucy - Joe's Sister,Lucy,23
1278589,Anthony Ray Parker,Morgan,Morgan,17
1278589,Manu Bennett,Bennett,Bennett,17
9619859,Mel Blanc,Daffy Duck,Daffy,3
1644364,Ray Allen,Jesus Shuttlesworth,Shuttlesworth,0
1644364,Zelda Harris,Mary Shuttlesworth,Shuttlesworth,0
1644364,Lonette McKee,Martha Shuttlesworth,Shuttlesworth,0
4102452,Milind Gunaji,Kalibabu,Kalibabu,6
4102452,Aishwarya Rai,Parvati Chakraborty,Chakraborty,6
4102452,Kirron Kher,Sumitra,Sumitra,6
4102452,Smita Jaykar,Kaushalya,Kaushalya,6
4102452,Vijayendra Ghatge,Bhuvan Choudhry,Bhuvan,6
4102452,Ananya Khare,Kumud,Kumud,21
18867292,Mel Blanc,Sylvester,Sylvester,23
18867292,June Foray,Granny,Granny,8
19410544,Cyd Charisse,Baroness Sandra,Sandra,20
882050,James Spader,Mr. Richards,Richards,6
18895191,Isabella Rossellini,Lady Jean,Jean,6
16291021,Mohan R. Radha,Natraj,Natraj,6
16291021,Vijayakumari,Chandra,Chandra,6
16291021,V.K. Ramaswamy,Ramaswamy,Ramaswamy,3
16002873,Judi Dench,Lilli,Lilli,3
16002873,Fergie,Saraghina,Saraghina,6
16002873,Kate Hudson,Stephanie,Stephanie,6
16002873,Penélope Cruz,Carla,Carla,6
16002873,Nicole Kidman,Claudia Jenssen,Claudia,6
16002873,Ricky Tognazzi,Dante,Dante,13
24158456,Marja Packalén,Helmi,Helmi,23
4131838,Gene Tierney,Anne 'Scotty' Scott,Scott,19
4131838,Humphrey Bogart,James 'Jim' Carmody,Carmody,14
27488355,Priyamani,Pooja,Pooja,3
35316287,Kevin James,Scott Voss,Voss,16
35316287,Henry Winkler,Marty,Marty,17
35316287,Bas Rutten,Niko,Niko,11
1258370,Jean Seberg,Helen Kokintz,Kokintz,16
17934960,Matthew Lillard,Jack,Jack,24
3325355,Ben Savage,Roger,Roger,10
4622889,Kelly Sheridan,Elina,Elina,3
4622889,Kathleen Barr,Laverna,Laverna,4
3306716,Ariana Richards,Mindy Sterngood,Sterngood,16
2574924,John Ortiz,Jose Yero,Yero,9
2574924,Jamie Foxx,Ricardo Tubbs,Tubbs,3
2574924,Colin Farrell,"James ""Sonny"" Crockett",Crockett,3
2574924,Luis Tosar,Montoya,Montoya,12
2574924,Naomie Harris,Trudy Joplin,Trudy,24
2574924,Barry Shabaka Henley,Castillo,Castillo,10
2574924,Ciarán Hinds,FBI Agent Fujima,Fujima,6
1566225,Ellen DeGeneres,Kal,Kal,6
1566225,Michelle Williams,Linda,Linda,3
1566225,Chloë Sevigny,Amy,Amy,6
1566225,Vanessa Redgrave,Edith Tree,Edith,6
1566225,Elizabeth Perkins,Alice Hedley,Alice,6
12872401,Anthony Perkins,Cornelius Hackl,Hackl,14
12729324,Zachary Gordon,Brad Spoylt,Brad,3
129444,Esther Rolle,Idella,Idella,10
129444,Patti LuPone,Florine Werthan,Werthan,13
3027912,Drew Barrymore,Hope,Hope,4
25964342,Terry Farrell,Major Agatha Doyle,Doyle,1
28134939,Ashley Greene,Ashley,Ashley,2
28134939,Miley Cyrus,Lola,Lola,6
2426058,Gwyneth Paltrow,Catherine,Catherine,6
2426058,Anthony Hopkins,Robert,Robert,16
2426058,Jake Gyllenhaal,Hal,Hal,6
2426058,Hope Davis,Claire,Claire,6
133462,Paige O'Hara,Belle,Belle,3
133462,Richard White,Gaston,Gaston,3
133462,Angela Lansbury,Mrs. Potts,Potts,16
133462,Rex Everhart,Maurice,Maurice,3
3831834,Paul Benedict,Arthur Fleeber,Fleeber,4
25223887,Nichola Burley,Carly,Carly,2
25223887,Charlotte Rampling,Helena,Helena,3
25223887,Ukweli Roach,Jay,Jay,6
25223887,George Sampson,Eddie,Eddie,3
25223887,Richard Winsor,Tomas,Tomas,23
7585416,Lori Petty,Steph,Steph,6
2002104,Donald Pleasence,Samuel J. Loomis,Loomis,3
2002104,Charles Cyphers,Sheriff Leigh Brackett,Brackett,17
2002104,Nancy Kyes,Annie Brackett,Brackett,17
2002104,Leo Rossi,Budd,Budd,10
2002104,Ford Rainey,Dr. Mixter,Mixter,13
2002104,Ana Alicia,Janet,Janet,10
2002104,Tawny Moyer,Jill,Jill,17
2002104,Gloria Gifford,Mrs. Alves,Alves,19
11709212,Pierce Brosnan,Michael 'Mike' Graham,Graham,14
4091441,Joan Crawford,Alice 'Bingo' Dowling,Dowling,13
24083267,Toby Jones,Julie,Julie,18
24083267,James Franco,Fabious,Fabious,21
24083267,Rasmus Hardiker,Courtney,Courtney,4
24083267,Natalie Portman,Isabel,Isabel,4
24083267,Zooey Deschanel,Belladonna,Belladonna,4
24083267,Charles Dance,King Tallious,Tallious,17
24083267,Damian Lewis,Boremont,Boremont,6
29176668,Alexis Ayala,Gabriel Dominguez Sr.,Dominguez,19
29176668,Adriana Barraza,Aurelia Jimenez,Aurelia,0
29176668,Pablo Cruz,Gabriel Dominguez Jr.,Dominguez,19
29176668,April Bowlby,Olivia,Olivia,8
29176668,Nick D'Agosto,Edward Ferris,Edward,6
29176668,Wilmer Valderrama,Bruno,Bruno,3
29176668,Kuno Becker,Rodrigo Fuentes,Rodrigo,6
11827016,Jude Law,Remy,Remy,3
11827016,Liev Schreiber,Frank,Frank,17
11827016,Carice van Houten,Carol,Carol,2
11827016,Alice Braga,Beth,Beth,4
1711622,Hope Lange,Irene Sperry,Sperry,6
7885364,Michelle Yeoh,Pak Yin Fay,Yin,24
11763661,Forest Whitaker,Howard Lewis,Lewis,3
11763661,Ayelet Zurer,Veronica,Veronica,6
11763661,William Hurt,President Ashton,Ashton,0
11763661,Eduardo Noriega,Enrique,Enrique,3
11763661,Alicia Jaziz Zapien,Anna,Anna,23
10587298,Sean Penn,Jim,Jim,7
10587298,Robert De Niro,Ned,Ned,24
19715,Benjamin Bratt,Eric Matthews,Matthews,20
19715,Michael Caine,Victor Melling,Melling,24
19715,Candice Bergen,Kathy Morningside,Morningside,20
19715,Steve Monroe,Frank Tobin,Tobin,24
19715,Sandra Bullock,Gracie Hart,Hart,21
19715,William Shatner,Stan Fields,Fields,10
2210682,Dave Foley,Troy,Troy,20
2210682,Brendan Fraser,Adam,Adam,21
2210682,Sissy Spacek,Helen,Helen,2
10867838,Peter Outerbridge,Sloan,Sloan,14
10867838,Leslie Hope,Lucy,Lucy,14
23433487,Vinnie Jones,Mr. Hunter,Hunter,17
24616104,Ashish Vidyarthi,Ramanbhai,Ramanbhai,19
24616104,Saurabh Shukla,Vilas Pandey,Pandey,0
20579750,Parikshat Sahni,Kedarnath,Kedarnath,6
31676805,Salma Hayek,Elena,Elena,19
31676805,John Travolta,Dennis,Dennis,3
31676805,Taylor Kitsch,Chon,Chon,3
31676805,Demián Bichir,Alex,Alex,24
10909091,Kevin Walsh,Oram Bren,Bren,21
22540513,Diane Hruska,Mrs. Esther Kern,Kern,1
22540513,Terry Slater,Mr. Kern,Kern,1
22540513,Stephanie Huettner,Young Mrs. Kern,Kern,1
6076089,Jamie Bell,Hallam,Hallam,3
6076089,Sophia Myles,Kate,Kate,6
