ID,Movie name,Movie languages,Movie countries,Movie genres,Movie release year,averageRating,numVotes,winner,nominated,Movie release era
2894499,The Strange One,English Language,United States of America,['Drama'],1957.0,6.9,1119,0,0,196.0
26364055,Green Eyes,English Language,United States of America,"['Thriller', 'Mystery', 'Crime Thriller']",1934.0,5.7,63,0,0,191.0
23283544,Granite Hotel,English Language,United States of America,"['Short Film', 'Comedy film', 'Animation']",1940.0,5.6,49,0,0,193.0
4026639,Aina,Urdu Language,Pakistan,"['Musical', 'Drama', 'Romance Film']",1974.0,3.4,29,0,0,197.0
5378148,Mausam,Hindi Language,India,"['Musical', 'Drama', 'World cinema', 'Bollywood']",1975.0,4.8,5487,0,0,193.0
5538421,The Rosary Murders,English Language,United States of America,"['Thriller', 'Mystery', 'Detective fiction', 'Psychological thriller', 'Detective']",1987.0,5.8,1504,0,1,200.0
8353789,Too Young to Die?,English Language,United States of America,"['Crime Fiction', 'Crime Drama', 'Television movie', 'Docudrama', 'Drama', 'Courtroom Drama']",1990.0,5.9,3995,0,1,192.0
12169608,Ben 10: Secret of the Omnitrix,English Language,United States of America,"['Science Fiction', ""Children's/Family"", 'Fantasy', 'Doomsday film']",2007.0,7.2,3042,0,0,195.0
27766558,Blind Man's Bluff,English Language,United Kingdom,"['Crime Fiction', 'Drama']",1952.0,5.6,16,0,0,192.0
28074095,Larceny on the Air,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Action', 'Drama', 'Crime Thriller']",1937.0,5.3,119,0,0,194.0
17939111,"Ah, Wilderness!",English Language,United States of America,"['Comedy', 'Black-and-white']",1935.0,5.9,11,2,2,198.0
24061285,Border Caballero,English Language,United States of America,"['Western', 'Action']",1936.0,5.9,78,0,0,192.0
7792664,Mrs. Soffel,English Language,United States of America,"['Crime Fiction', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Prison']",1984.0,6.1,3326,1,1,194.0
3511253,Police Academy 3: Back in Training,English Language,United States of America,"['Crime Fiction', 'Action/Adventure', 'Action', 'Comedy', 'Slapstick']",1986.0,5.3,45968,0,0,198.0
1017172,Red Nightmare,English Language,United States of America,"['Short Film', 'Drama', 'Educational', 'Propaganda film']",1962.0,5.5,270,0,0,197.0
5501445,This Happy Feeling,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Drama', 'Comedy']",1958.0,5.9,345,0,0,200.0
2181949,The Trials of Oscar Wilde,English Language,United Kingdom,"['History', 'Courtroom Drama', 'Biography', 'Drama', 'Biopic [feature]']",1960.0,7.1,991,0,1,199.0
580994,The Man in the Gray Flannel Suit,English Language,United States of America,['Drama'],1956.0,7.1,3813,2,6,199.0
183828,"Sorry, Wrong Number",English Language,United States of America,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller', 'Film noir']",1948.0,4.6,161,0,1,200.0
19920190,The Wild and the Willing,English Language,United Kingdom,"['Romance Film', 'Drama']",1962.0,6.0,158,0,0,199.0
13201569,The Great Adventures of Wild Bill Hickok,English Language,United States of America,"['Western', 'Adventure', 'Black-and-white']",1938.0,6.7,52,0,0,199.0
31420015,Voices Within: The Lives of Truddi Chase,English Language,United States of America,['Drama'],1990.0,6.3,194,0,1,193.0
2649865,Man's Favorite Sport?,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Slapstick']",1964.0,7.1,5496,0,1,
2002258,Halloween 4: The Return of Michael Myers,English Language,United States of America,"['Cult', 'Horror', 'Slasher', 'Teen', 'Indie']",1988.0,5.8,54213,0,0,195.0
32553773,Remodeling Her Husband,Silent film,United States of America,['Silent film'],1920.0,7.1,68,0,0,196.0
35581611,Mera Dharam,Hindi Language,India,[],1986.0,4.2,15,0,0,194.0
23118238,Come Live with Me,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",1941.0,7.0,2139,0,1,201.0
21983784,Miss Annie Rooney,English Language,United States of America,"['Romance Film', 'Drama']",1942.0,6.3,559,0,1,194.0
28762486,Old Mother Riley's Ghosts,English Language,United Kingdom,['Comedy'],1941.0,5.5,83,0,0,199.0
35808039,La mujer del ministro,Spanish Language,Mexico,"['Pornography', 'Drama', 'Gay pornography']",1981.0,5.3,104,0,0,200.0
23664512,The Hive,English Language,United States of America,"['Science Fiction', 'Horror', 'Sci-Fi Horror', 'Television movie']",2008.0,3.2,1838,0,0,197.0
8719979,Wetherby,English Language,United Kingdom,"['Thriller', 'Mystery', 'Drama', 'Indie']",1985.0,6.5,1644,1,2,200.0
4600218,Gymkata,English Language,United States of America,"['Action/Adventure', 'Action', 'Martial Arts Film', 'Adventure']",1985.0,4.3,4195,0,0,199.0
4658785,One Night in Paris,English Language,France,[],2002.0,4.6,87,0,0,198.0
1853602,Troll,English Language,United States of America,"['Horror', 'Family Film', 'Fantasy', 'Adventure', 'Mystery']",1986.0,4.5,10561,0,0,194.0
327427,The Greatest Story Ever Told,English Language,United States of America,"['Christian film', 'Biography', 'Costume drama', 'Family Drama', 'Epic', 'Hagiography', 'Period piece', 'Drama', 'Family Film']",1965.0,6.5,10598,6,15,191.0
8991907,Aakhari Poratam,Telugu language,India,"['Action', 'Drama']",1988.0,7.0,106,0,0,197.0
29169424,The Garment Jungle,English Language,United States of America,"['Crime Fiction', 'Drama', 'Social problem film', 'Film noir', 'Crime Drama']",1957.0,6.6,1052,0,1,201.0
1471831,Stop Making Sense,English Language,United States of America,"['Music', 'Concert film', 'Documentary']",1984.0,8.6,15610,0,0,
19853411,Decadence,English Language,United Kingdom,['Drama'],1994.0,5.0,30,0,0,197.0
6635945,The Lords of Discipline,English Language,United States of America,"['Crime Fiction', 'Drama', 'Period piece', 'Social problem film', 'Film adaptation']",1983.0,6.6,2790,0,0,200.0
8898667,The Raggedy Rawney,English Language,United Kingdom,"['Drama', 'Indie', 'Adventure']",1988.0,6.3,360,0,1,200.0
4129173,No. 2,English Language,New Zealand,"['Drama', 'Comedy-drama', 'Indie', 'World cinema']",2006.0,9.1,10,0,0,192.0
2292864,Jury Duty,English Language,United States of America,"['Comedy', 'Slapstick']",1995.0,8.4,9,1,1,199.0
18793667,I nostri mariti,Italian Language,France,"['Comedy', 'Black-and-white']",1966.0,6.2,142,0,0,200.0
19285497,The Thank You Girls,Tagalog language,United States of America,"['Musical', 'Drama', 'Comedy film']",2008.0,4.5,15,0,0,197.0
8744194,A Soldier's Tale,English Language,Australia,"['World cinema', 'War film', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1988.0,6.0,234,0,0,200.0
685987,Major League,Japanese Language,United States of America,"['Sports', 'Satire', 'Comedy']",1989.0,7.2,70442,0,1,201.0
8499528,She-Devil,English Language,United States of America,"['Black comedy', 'Screwball comedy', 'Comedy', 'Domestic Comedy']",1989.0,5.6,17688,2,3,191.0
15553721,The Boogie Man Will Get You,English Language,United States of America,"['Horror', 'Comedy', 'Black-and-white', 'Horror Comedy']",1942.0,5.8,1073,0,0,193.0
1853200,The Fat Spy,English Language,United States of America,"['Parody', 'Musical comedy', 'Adventure', 'Comedy']",1966.0,2.6,542,0,1,197.0
1111223,The Blood of Heroes,English Language,Australia,"['Sports', 'Science Fiction', 'Apocalyptic and post-apocalyptic fiction', 'World cinema']",1989.0,6.3,7153,0,0,200.0
5718787,The Sons of Katie Elder,English Language,United States of America,"['Action/Adventure', 'Western', 'Drama']",1965.0,7.1,17756,0,2,199.0
26727790,Sisters of Death,English Language,United States of America,"['Thriller', 'Mystery', 'Horror', 'Slasher']",1977.0,4.3,1109,0,0,195.0
25411775,A Reasonable Man,English Language,United States of America,"['Crime Fiction', 'Mystery', 'Drama', 'Thriller', 'Courtroom Drama']",1999.0,6.5,415,0,1,198.0
29733028,Desi Boyz,Hindi Language,India,"['Comedy film', 'Drama']",2011.0,5.7,14129,0,0,
29019687,Carancho,Spanish Language,France,"['Thriller', 'Crime Fiction', 'World cinema', 'Drama', 'Romance Film', 'Film noir']",2010.0,6.8,8217,0,0,200.0
6332837,Forty Guns,English Language,United States of America,"['Action/Adventure', 'Western']",1957.0,7.0,5414,1,2,191.0
12381574,New Frontier,English Language,United States of America,['Black-and-white'],1939.0,5.4,596,0,0,196.0
10803660,The Victors,French Language,United States of America,"['Drama', 'Anti-war', 'Anti-war film', 'War film']",1963.0,6.9,1612,0,1,196.0
15706563,The Tiger's Trail,Silent film,United States of America,"['Silent film', 'Western', 'Adventure', 'Black-and-white']",1919.0,2.8,21,0,0,201.0
2339741,Ghosts Can't Do It,English Language,United States of America,"['Romantic comedy', 'Horror', 'Adventure', 'Action/Adventure', 'Fantasy', 'Comedy', 'Romance Film', 'Action']",1990.0,2.1,2791,1,2,
9391386,Scotland Yard,English Language,United States of America,['Drama'],1941.0,6.6,61,0,0,198.0
8695,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,English Language,United Kingdom,"['Drama', 'Comedy']",1964.0,8.4,490486,0,1,191.0
21811775,Snowmen,English Language,United States of America,['Family Film'],2010.0,9.5,139,0,0,193.0
24889160,Marquis,French Language,France,"['Comedy', 'Animation']",1989.0,6.8,1398,0,0,
6839059,A Private Function,English Language,England,"['Parody', 'Satire', 'Comedy']",1984.0,6.5,2934,1,1,198.0
15478296,The Gallant Hours,English Language,United States of America,"['Historical fiction', 'War film', 'Drama', 'Biopic [feature]', 'Biographical film', 'Combat Films']",1960.0,7.1,1697,1,1,200.0
8770199,Danny,Malayalam Language,India,"['Comedy-drama', 'Drama', 'Comedy']",2002.0,7.6,37,0,0,199.0
9002230,Arroz con leche,Spanish Language,Argentina,['Comedy'],1950.0,8.6,22,0,0,199.0
4703636,The Dark,Welsh Language,United Kingdom,"['Thriller', 'Mystery', 'Horror']",2005.0,5.0,8,0,0,199.0
16226377,The Emperor's Candlesticks,English Language,United States of America,"['Romance Film', 'Drama', 'Black-and-white']",1937.0,6.5,711,0,1,193.0
25811332,The Mind Benders,English Language,United Kingdom,"['Thriller', 'Science Fiction']",1963.0,6.4,821,0,1,193.0
12495446,The Virgin Queen of St. Francis High,English Language,Canada,"['Romantic comedy', 'Drama', 'Romance Film', 'Coming of age', 'Comedy']",1987.0,3.6,144,0,0,200.0
3673942,The Christmas Toy,English Language,United States of America,"[""Children's Fantasy"", 'Holiday Film', ""Children's/Family""]",1986.0,7.8,1299,0,0,199.0
1456329,An American Tail: Fievel Goes West,English Language,United States of America,"['Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Comedy', 'Music', 'Family Film', 'Family-Oriented Adventure', ""Children's Fantasy""]",1991.0,6.4,26656,1,2,198.0
792424,Under My Skin,English Language,United States of America,['Drama'],1950.0,7.7,7,0,1,194.0
27403920,Oil for the Lamps of China,English Language,United States of America,"['Melodrama', 'Drama']",1935.0,6.4,288,0,0,
10140541,Junior G-Men,English Language,United States of America,"['Crime Fiction', 'Action', 'Adventure', 'Black-and-white']",1940.0,6.5,103,0,0,198.0
12585204,Just Between Friends,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Melodrama', 'Drama']",1986.0,5.9,944,0,3,
20674415,Personal Effects,English Language,United States of America,"['Crime Fiction', 'Drama']",2009.0,6.2,8867,1,2,193.0
18962686,It's Nice to Have a Mouse Around the House,English Language,United States of America,"['Short Film', 'Family Film', 'Animation']",1965.0,5.8,185,0,0,200.0
21888630,Baana Kaathadi,Tamil Language,India,['Romance Film'],2009.0,5.6,237,0,0,200.0
15075848,The World Without US,English Language,United States of America,"['Political cinema', 'Environmental Science', 'Indie', 'Documentary']",2008.0,5.4,322,0,0,201.0
15397835,Giants vs. Yanks,English Language,United States of America,"['Silent film', 'Indie', 'Black-and-white', 'Short Film', 'Comedy', 'Family Film']",1923.0,6.0,55,0,0,
18570812,God's Step Children,English Language,United States of America,"['Drama', 'Black-and-white']",1938.0,5.6,104,0,0,195.0
13725370,Fatty's Chance Acquaintance,Silent film,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1915.0,5.6,218,0,0,197.0
17395300,Dust Be My Destiny,English Language,United States of America,"['Romantic drama', 'Melodrama', 'Drama', 'Black-and-white']",1939.0,6.8,767,0,0,196.0
4278437,Baby: Secret of the Lost Legend,English Language,United States of America,"['Family Film', ""Children's"", 'Fantasy', 'Adventure']",1985.0,5.1,3348,0,0,199.0
685721,Teen Wolf Too,English Language,United States of America,"['Cult', 'Parody', 'Comedy', 'Creature Film']",1987.0,3.4,12701,0,0,199.0
17727108,Rain of the Children,Māori language,New Zealand,"['Culture & Society', 'Biography', 'Drama', 'Anthropology', 'Documentary']",2007.0,6.8,203,0,0,200.0
14337425,The Invitation,French Language,Switzerland,"['Thriller', 'Comedy', 'Psychological thriller']",1973.0,5.2,13447,0,0,196.0
142443,Shine,English Language,United States of America,"['Biography', 'World cinema', 'Musical', 'Drama', 'Music', 'Biographical film', 'Romance Film']",1996.0,7.2,6,1,2,198.0
18244147,Anna Boleyn,Silent film,Germany,"['Silent film', 'World cinema', 'Historical fiction', 'Black-and-white', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",1920.0,6.5,718,0,0,193.0
2502728,L'Inferno,Silent film,Italy,"['Silent film', 'Adventure', 'Black-and-white', 'Indie']",1911.0,7.0,2981,0,0,196.0
1249019,Killer Klowns from Outer Space,English Language,United States of America,"['Parody', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Cult', 'Alien Film', 'Comedy', 'Horror Comedy']",1988.0,6.2,39626,0,0,193.0
3619129,Evelyn,English Language,United States of America,"['Period piece', 'Family Drama', 'Drama', 'World cinema', 'Courtroom Drama']",2002.0,7.2,789,0,2,200.0
6173336,You're an Education,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy', 'Musical', 'Animation']",1938.0,6.4,300,0,0,197.0
445066,RoboCop,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Science Fiction', 'Superhero movie', 'Stop motion', 'Action/Adventure', 'Satire', 'Action']",1987.0,7.6,259699,0,1,200.0
18760388,The White Line,Italian Language,Italy,"['Drama', 'Black-and-white']",1950.0,7.6,28,0,0,199.0
26057620,5 Branded Women,English Language,United States of America,"['Drama', 'War film']",1960.0,6.6,553,1,2,195.0
14174980,The Sky Pilot,Silent film,United States of America,"['Silent film', 'Drama', 'Indie', 'Black-and-white']",1921.0,6.0,147,0,0,200.0
20731623,Wild Combination: A Portrait of Arthur Russell,English Language,United States of America,"['LGBT', 'Music', 'Culture & Society', 'Biography', 'Documentary']",2008.0,7.4,716,0,0,199.0
19281170,Mr. Moto's Last Warning,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Black-and-white', 'Mystery', 'Crime Thriller']",1939.0,6.4,1348,0,0,194.0
23272959,The Bad Boy,Silent film,United States of America,"['Silent film', 'Black-and-white']",1917.0,5.4,23,0,0,198.0
28827817,Sperrbezirk,German Language,West Germany,['Thriller'],1966.0,7.3,29,0,0,197.0
31029391,El hombre inquieto,Spanish Language,Mexico,['Comedy film'],1953.0,7.8,50,0,0,199.0
4907371,The Howards of Virginia,English Language,United States of America,"['Historical fiction', 'Black-and-white', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film']",1940.0,6.0,1190,0,0,197.0
18837293,Ice Blues,English Language,United States of America,"['Crime Fiction', 'Mystery', 'Drama']",,6.4,713,0,0,194.0
5409260,Critic's Choice,English Language,United States of America,"['Romance Film', 'Comedy-drama', 'Comedy']",1963.0,5.7,1024,0,0,199.0
28312226,Peyton Place: The Next Generation,English Language,United States of America,"['Romance Film', 'Drama']",1985.0,7.2,89,1,1,
8165053,Sweet,English Language,England,['Short Film'],2000.0,8.2,14,0,0,192.0
26107196,Cop Game,English Language,Italy,['Action'],1991.0,4.9,129,0,0,194.0
29785838,Swingtime in the Movies,English Language,United States of America,"['Short Film', 'Drama']",1938.0,5.7,337,0,0,199.0
11614763,The Bride Wore Red,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'Black-and-white']",1937.0,6.3,1163,0,1,
34381707,Helsinki Napoli All Night Long,English Language,Switzerland,"['Thriller', 'Comedy film']",1987.0,6.2,664,0,0,193.0
32833838,Dr. M,English Language,France,"['Crime Fiction', 'Mystery', 'Science Fiction']",1990.0,4.8,487,0,1,199.0
16472738,Coins in the Fountain,English Language,United States of America,"['Romantic comedy', 'Romantic drama', 'Romance Film', 'Comedy-drama', 'Drama']",1990.0,5.9,65,0,0,192.0
23734853,Somewhere,Italian Language,United States of America,"['Drama', 'Black comedy', 'Comedy-drama', 'Comedy', 'Indie']",2010.0,6.3,45135,0,0,198.0
113454,Prizzi's Honor,English Language,United States of America,"['Romantic comedy', 'Crime Fiction', 'Crime Comedy', 'Gangster Film', 'Action/Adventure', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy', 'Romance Film', 'Action']",1985.0,6.7,24911,1,1,199.0
33444713,My Little Princess,French Language,France,['Drama'],2011.0,6.8,169,0,0,192.0
26286624,Blood Orange,English Language,United Kingdom,"['Crime Fiction', 'Drama']",1953.0,7.3,17,0,0,200.0
23944914,Wake Wood,English Language,Ireland,['Horror'],2010.0,5.5,8503,0,0,195.0
19231529,Davitelj protiv davitelja,Serbo-Croatian,Yugoslavia,"['Thriller', 'Black comedy', 'Horror', 'Comedy', 'Comedy Thriller']",1984.0,8.1,3822,0,0,199.0
